method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
learned_gain_regressor,sensor_noise_burst,7,3,,0,0.90625,2.77679,1.83341,0.16555,1.51626,0.04050,0.00000,0.62069,0.05747,5,5,0.62103,-0.14140,0.84311,470.04073,0.20755,0,0:x-0.108:y-0.429:f0.56:tf12.03:p0.0000:tok-1;15:x0.022:y-0.420:f9.41:tf12.03:p0.0219:tok-1;30:x0.027:y-0.340:f10.20:tf12.03:p0.0272:tok-1;45:x0.029:y-0.204:f11.41:tf12.03:p0.0295:tok-1;60:x0.028:y-0.049:f11.25:tf12.03:p0.0276:tok-1;75:x0.039:y0.109:f18.26:tf16.77:p0.0390:tok-1;90:x0.040:y0.252:f18.75:tf16.77:p0.0401:tok-1;95:x0.040:y0.289:f18.90:tf16.77:p0.0405:tok-1
random_forest_gain_regressor,sensor_noise_burst,7,3,,1,0.89583,2.45078,0.58833,0.14612,1.30383,0.03585,0.00000,0.55814,0.08140,7,5,0.61654,-0.15600,0.80101,471.59081,0.20774,0,0:x-0.115:y-0.427:f0.00:tf12.03:p0.0000:tok-1;15:x0.017:y-0.421:f8.42:tf12.03:p0.0174:tok-1;30:x0.027:y-0.358:f10.52:tf12.03:p0.0268:tok-1;45:x0.029:y-0.243:f11.14:tf12.03:p0.0292:tok-1;60:x0.028:y-0.096:f10.55:tf12.03:p0.0282:tok-1;75:x0.036:y0.062:f17.25:tf16.77:p0.0355:tok-1;90:x0.036:y0.212:f17.12:tf16.77:p0.0358:tok-1;95:x0.036:y0.252:f17.13:tf16.77:p0.0358:tok-1
hist_gradient_gain_regressor,sensor_noise_burst,7,3,,0,0.89583,2.30245,0.66586,0.13727,1.28342,0.03541,0.00000,0.61628,0.03488,3,5,0.62988,-0.15500,0.82907,471.29930,0.20774,0,0:x-0.114:y-0.429:f0.06:tf12.03:p0.0000:tok-1;15:x0.018:y-0.423:f8.41:tf12.03:p0.0180:tok-1;30:x0.027:y-0.346:f11.05:tf12.03:p0.0269:tok-1;45:x0.028:y-0.218:f11.36:tf12.03:p0.0284:tok-1;60:x0.027:y-0.068:f14.27:tf12.03:p0.0274:tok-1;75:x0.035:y0.089:f16.14:tf16.77:p0.0348:tok-1;90:x0.035:y0.237:f16.40:tf16.77:p0.0353:tok-1;95:x0.035:y0.276:f16.41:tf16.77:p0.0354:tok-1
ensemble_uncertainty_gain,sensor_noise_burst,7,3,,0,0.89583,2.54686,0.82046,0.15184,1.43928,0.03723,0.00000,0.61628,0.03488,3,5,0.59419,-0.13995,0.82297,469.99644,0.20770,0,0:x-0.111:y-0.438:f0.04:tf12.03:p0.0000:tok-1;15:x0.018:y-0.431:f8.21:tf12.03:p0.0184:tok-1;30:x0.026:y-0.356:f10.33:tf12.03:p0.0264:tok-1;45:x0.029:y-0.227:f11.35:tf12.03:p0.0292:tok-1;60:x0.027:y-0.074:f11.31:tf12.03:p0.0270:tok-1;75:x0.036:y0.085:f16.70:tf16.77:p0.0360:tok-1;90:x0.037:y0.232:f17.04:tf16.77:p0.0369:tok-1;95:x0.037:y0.271:f18.13:tf16.77:p0.0372:tok-1
risk_averse_impedance,sensor_noise_burst,7,3,,0,0.87500,3.99164,2.94209,0.23798,1.18584,0.03001,0.00000,0.10714,0.03571,3,5,0.36530,-0.04570,0.60447,474.86747,0.20772,0,0:x-0.107:y-0.413:f0.68:tf12.03:p0.0000:tok-1;15:x0.013:y-0.411:f6.41:tf12.03:p0.0126:tok-1;30:x0.023:y-0.377:f9.30:tf12.03:p0.0228:tok-1;45:x0.025:y-0.304:f9.44:tf12.03:p0.0247:tok-1;60:x0.023:y-0.202:f11.40:tf12.03:p0.0233:tok-1;75:x0.029:y-0.082:f14.15:tf16.77:p0.0292:tok-1;90:x0.030:y0.045:f14.01:tf16.77:p0.0299:tok-1;95:x0.030:y0.083:f14.14:tf16.77:p0.0300:tok-1
conformal_safety_gain,sensor_noise_burst,7,3,,0,0.89583,2.51574,0.68968,0.14999,1.35711,0.03627,0.00000,0.61628,0.05814,5,5,0.64272,-0.16226,0.81882,466.23685,0.20775,0,0:x-0.117:y-0.434:f0.00:tf12.03:p0.0000:tok-1;15:x0.016:y-0.429:f8.15:tf12.03:p0.0158:tok-1;30:x0.026:y-0.357:f10.42:tf12.03:p0.0262:tok-1;45:x0.029:y-0.229:f10.95:tf12.03:p0.0287:tok-1;60:x0.027:y-0.078:f11.83:tf12.03:p0.0265:tok-1;75:x0.035:y0.081:f16.94:tf16.77:p0.0350:tok-1;90:x0.036:y0.228:f17.14:tf16.77:p0.0361:tok-1;95:x0.036:y0.267:f16.29:tf16.77:p0.0363:tok-1
impedance_token_policy_v4,sensor_noise_burst,7,3,,0,0.90625,2.78625,2.53236,0.16612,1.19921,0.03237,0.00000,0.51724,0.02299,2,5,0.81400,-0.11616,0.73660,474.97725,0.20782,61,0:x-0.120:y-0.436:f0.00:tf12.03:p0.0000:tok1;15:x0.024:y-0.430:f9.58:tf12.03:p0.0237:tok7;30:x0.027:y-0.364:f10.99:tf12.03:p0.0267:tok6;45:x0.027:y-0.248:f11.31:tf12.03:p0.0270:tok4;60:x0.023:y-0.119:f9.98:tf12.03:p0.0229:tok4;75:x0.031:y0.019:f14.80:tf16.77:p0.0308:tok4;90:x0.032:y0.155:f14.56:tf16.77:p0.0315:tok2;95:x0.032:y0.196:f15.90:tf16.77:p0.0324:tok6
impedance_token_policy_v5,sensor_noise_burst,7,3,,0,0.90625,3.38052,3.35687,0.20155,1.11428,0.02947,0.00000,0.31034,0.03448,3,7,0.77957,-0.11883,0.68877,471.34277,0.20784,45,0:x-0.115:y-0.436:f0.00:tf12.03:p0.0000:tok1;15:x0.023:y-0.429:f9.69:tf12.03:p0.0227:tok6;30:x0.025:y-0.368:f9.86:tf12.03:p0.0245:tok6;45:x0.025:y-0.273:f9.98:tf12.03:p0.0249:tok6;60:x0.022:y-0.157:f9.20:tf12.03:p0.0222:tok6;75:x0.029:y-0.014:f13.68:tf16.77:p0.0294:tok6;90:x0.029:y0.119:f13.43:tf16.77:p0.0294:tok6;95:x0.029:y0.155:f13.79:tf16.77:p0.0294:tok6
token_no_memory_ablation,sensor_noise_burst,7,3,,1,0.89583,2.91381,1.44588,0.17372,1.36403,0.03383,0.00000,0.46512,0.06977,6,5,0.54063,-0.07370,0.76321,471.41859,0.20790,13,0:x-0.109:y-0.414:f0.00:tf12.03:p0.0000:tok3;15:x0.021:y-0.409:f10.68:tf12.03:p0.0211:tok0;30:x0.025:y-0.354:f10.15:tf12.03:p0.0248:tok6;45:x0.025:y-0.264:f9.84:tf12.03:p0.0248:tok6;60:x0.026:y-0.140:f10.82:tf12.03:p0.0257:tok3;75:x0.033:y0.019:f15.67:tf16.77:p0.0327:tok3;90:x0.034:y0.176:f15.82:tf16.77:p0.0337:tok3;95:x0.034:y0.219:f16.35:tf16.77:p0.0338:tok3
oracle_impedance,sensor_noise_burst,7,3,,0,0.92708,1.68941,0.82482,0.10072,1.41962,0.03684,0.00000,0.60674,0.06742,6,5,0.78121,-0.14356,0.84624,469.62968,0.20765,0,0:x-0.109:y-0.430:f0.00:tf12.03:p0.0000:tok-1;15:x0.030:y-0.419:f11.39:tf12.03:p0.0299:tok-1;30:x0.031:y-0.338:f12.20:tf12.03:p0.0310:tok-1;45:x0.031:y-0.202:f12.19:tf12.03:p0.0310:tok-1;60:x0.026:y-0.048:f15.48:tf12.03:p0.0261:tok-1;75:x0.036:y0.110:f17.09:tf16.77:p0.0358:tok-1;90:x0.037:y0.254:f17.06:tf16.77:p0.0367:tok-1;95:x0.037:y0.291:f17.59:tf16.77:p0.0368:tok-1
fixed_impedance,sensor_noise_burst,7,4,,1,0.91667,3.50764,3.41949,0.21094,1.68065,0.05203,0.03409,0.56818,0.04545,4,5,1.08601,-0.12260,0.81648,603.54622,0.23328,0,0:x-0.127:y-0.426:f0.06:tf13.66:p0.0000:tok-1;15:x0.049:y-0.418:f18.78:tf13.66:p0.0493:tok-1;30:x0.033:y-0.351:f12.73:tf13.66:p0.0327:tok-1;45:x0.034:y-0.232:f12.51:tf13.66:p0.0338:tok-1;60:x0.032:y-0.084:f19.83:tf13.66:p0.0318:tok-1;75:x0.034:y0.076:f20.92:tf16.63:p0.0337:tok-1;90:x0.033:y0.226:f19.62:tf16.63:p0.0331:tok-1;95:x0.033:y0.265:f20.12:tf16.63:p0.0334:tok-1
gain_scheduled_impedance,sensor_noise_burst,7,4,,0,0.91667,2.20351,0.42989,0.13251,1.69644,0.03555,0.00000,0.60227,0.06818,6,5,0.87105,-0.14965,0.85907,600.93357,0.23350,0,0:x-0.121:y-0.429:f0.10:tf13.66:p0.0000:tok-1;15:x0.031:y-0.419:f12.25:tf13.66:p0.0309:tok-1;30:x0.034:y-0.342:f13.66:tf13.66:p0.0336:tok-1;45:x0.035:y-0.211:f13.83:tf13.66:p0.0353:tok-1;60:x0.033:y-0.053:f19.89:tf13.66:p0.0334:tok-1;75:x0.028:y0.112:f16.83:tf16.63:p0.0279:tok-1;90:x0.028:y0.264:f16.90:tf16.63:p0.0279:tok-1;95:x0.028:y0.302:f16.80:tf16.63:p0.0277:tok-1
adaptive_impedance_control,sensor_noise_burst,7,4,,1,0.92708,1.84723,0.47871,0.11109,1.80897,0.03657,0.01124,0.59551,0.03371,3,5,1.05232,-0.20626,0.84297,599.32626,0.23347,0,0:x-0.117:y-0.431:f0.00:tf13.66:p0.0000:tok-1;15:x0.034:y-0.420:f12.75:tf13.66:p0.0343:tok-1;30:x0.035:y-0.346:f13.67:tf13.66:p0.0353:tok-1;45:x0.037:y-0.219:f14.74:tf13.66:p0.0366:tok-1;60:x0.034:y-0.065:f19.16:tf13.66:p0.0337:tok-1;75:x0.028:y0.098:f17.13:tf16.63:p0.0284:tok-1;90:x0.028:y0.250:f16.58:tf16.63:p0.0278:tok-1;95:x0.028:y0.288:f16.67:tf16.63:p0.0279:tok-1
admittance_switching_control,sensor_noise_burst,7,4,,1,0.92708,1.86120,0.39048,0.11193,1.52502,0.03558,0.00000,0.57303,0.06742,6,5,1.14636,-0.18524,0.81044,604.89122,0.23349,0,0:x-0.112:y-0.433:f0.00:tf13.66:p0.0000:tok-1;15:x0.033:y-0.422:f12.78:tf13.66:p0.0325:tok-1;30:x0.034:y-0.352:f13.20:tf13.66:p0.0341:tok-1;45:x0.035:y-0.233:f12.57:tf13.66:p0.0351:tok-1;60:x0.034:y-0.085:f17.34:tf13.66:p0.0338:tok-1;75:x0.028:y0.065:f16.84:tf16.63:p0.0280:tok-1;90:x0.028:y0.219:f16.67:tf16.63:p0.0277:tok-1;95:x0.028:y0.260:f17.04:tf16.63:p0.0275:tok-1
robust_mpc_impedance,sensor_noise_burst,7,4,,0,0.86458,4.06991,1.12348,0.24475,1.47667,0.03236,0.00000,0.37349,0.06024,5,5,0.38838,-0.03852,0.67803,602.77502,0.23351,0,0:x-0.118:y-0.423:f0.00:tf13.66:p0.0000:tok-1;15:x0.011:y-0.422:f6.80:tf13.66:p0.0112:tok-1;30:x0.027:y-0.379:f10.72:tf13.66:p0.0275:tok-1;45:x0.031:y-0.289:f11.69:tf13.66:p0.0306:tok-1;60:x0.030:y-0.170:f19.41:tf13.66:p0.0303:tok-1;75:x0.026:y-0.033:f16.06:tf16.63:p0.0257:tok-1;90:x0.025:y0.106:f15.14:tf16.63:p0.0254:tok-1;95:x0.025:y0.146:f15.63:tf16.63:p0.0254:tok-1
learned_gain_regressor,sensor_noise_burst,7,4,,0,0.90625,3.45054,0.74301,0.20751,1.65677,0.03765,0.00000,0.60920,0.03448,3,5,0.78138,-0.21723,0.83953,599.85030,0.23336,0,0:x-0.120:y-0.419:f0.26:tf13.66:p0.0000:tok-1;15:x0.014:y-0.411:f6.20:tf13.66:p0.0138:tok-1;30:x0.032:y-0.334:f12.81:tf13.66:p0.0318:tok-1;45:x0.036:y-0.202:f13.93:tf13.66:p0.0359:tok-1;60:x0.036:y-0.049:f20.74:tf13.66:p0.0364:tok-1;75:x0.029:y0.107:f17.93:tf16.63:p0.0290:tok-1;90:x0.029:y0.249:f17.22:tf16.63:p0.0287:tok-1;95:x0.028:y0.286:f16.99:tf16.63:p0.0285:tok-1
random_forest_gain_regressor,sensor_noise_burst,7,4,,1,0.89583,3.24347,0.91200,0.19505,1.53333,0.03522,0.00000,0.55814,0.01163,1,5,0.72590,-0.21723,0.80087,603.91124,0.23344,0,0:x-0.130:y-0.413:f0.00:tf13.66:p0.0000:tok-1;15:x0.019:y-0.408:f8.96:tf13.66:p0.0193:tok-1;30:x0.031:y-0.349:f12.44:tf13.66:p0.0308:tok-1;45:x0.035:y-0.236:f13.04:tf13.66:p0.0347:tok-1;60:x0.034:y-0.093:f20.94:tf13.66:p0.0339:tok-1;75:x0.030:y0.062:f18.26:tf16.63:p0.0298:tok-1;90:x0.028:y0.211:f17.58:tf16.63:p0.0282:tok-1;95:x0.028:y0.251:f17.31:tf16.63:p0.0280:tok-1
hist_gradient_gain_regressor,sensor_noise_burst,7,4,,1,0.90625,3.18412,0.64147,0.19148,1.59809,0.03513,0.00000,0.56322,0.05747,5,5,0.66736,-0.17714,0.82524,602.30480,0.23342,0,0:x-0.114:y-0.412:f0.40:tf13.66:p0.0000:tok-1;15:x0.022:y-0.405:f9.43:tf13.66:p0.0220:tok-1;30:x0.031:y-0.334:f12.49:tf13.66:p0.0313:tok-1;45:x0.034:y-0.213:f13.00:tf13.66:p0.0345:tok-1;60:x0.034:y-0.067:f19.56:tf13.66:p0.0339:tok-1;75:x0.029:y0.087:f17.05:tf16.63:p0.0290:tok-1;90:x0.028:y0.234:f16.83:tf16.63:p0.0279:tok-1;95:x0.028:y0.273:f16.88:tf16.63:p0.0277:tok-1
ensemble_uncertainty_gain,sensor_noise_burst,7,4,,0,0.90625,3.24284,0.78481,0.19501,1.60111,0.03642,0.00000,0.62069,0.04598,4,5,0.68586,-0.18834,0.81933,600.43750,0.23343,0,0:x-0.122:y-0.438:f0.00:tf13.66:p0.0000:tok-1;15:x0.022:y-0.431:f9.08:tf13.66:p0.0216:tok-1;30:x0.031:y-0.356:f12.62:tf13.66:p0.0311:tok-1;45:x0.035:y-0.227:f13.76:tf13.66:p0.0346:tok-1;60:x0.035:y-0.074:f19.94:tf13.66:p0.0354:tok-1;75:x0.029:y0.082:f17.97:tf16.63:p0.0295:tok-1;90:x0.028:y0.229:f17.95:tf16.63:p0.0283:tok-1;95:x0.028:y0.268:f16.78:tf16.63:p0.0280:tok-1
risk_averse_impedance,sensor_noise_burst,7,4,,0,0.88542,4.26464,2.23888,0.25646,1.42664,0.02974,0.00000,0.12941,0.02353,2,5,0.40452,-0.06207,0.59409,600.26208,0.23346,0,0:x-0.111:y-0.436:f0.85:tf13.66:p0.0000:tok-1;15:x0.016:y-0.435:f7.40:tf13.66:p0.0156:tok-1;30:x0.027:y-0.396:f11.01:tf13.66:p0.0266:tok-1;45:x0.029:y-0.318:f11.46:tf13.66:p0.0291:tok-1;60:x0.028:y-0.213:f15.93:tf13.66:p0.0283:tok-1;75:x0.024:y-0.091:f14.46:tf16.63:p0.0241:tok-1;90:x0.024:y0.036:f13.89:tf16.63:p0.0237:tok-1;95:x0.024:y0.074:f14.82:tf16.63:p0.0238:tok-1
conformal_safety_gain,sensor_noise_burst,7,4,,1,0.90625,2.94662,0.44357,0.17720,1.70969,0.03625,0.01149,0.58621,0.03448,3,5,0.60752,-0.15251,0.81708,601.61284,0.23348,0,0:x-0.106:y-0.422:f0.58:tf13.66:p0.0000:tok-1;15:x0.020:y-0.414:f8.85:tf13.66:p0.0201:tok-1;30:x0.031:y-0.345:f11.67:tf13.66:p0.0314:tok-1;45:x0.035:y-0.222:f13.25:tf13.66:p0.0346:tok-1;60:x0.034:y-0.074:f21.90:tf13.66:p0.0338:tok-1;75:x0.028:y0.080:f16.32:tf16.63:p0.0280:tok-1;90:x0.027:y0.227:f16.01:tf16.63:p0.0271:tok-1;95:x0.027:y0.266:f16.02:tf16.63:p0.0273:tok-1
impedance_token_policy_v4,sensor_noise_burst,7,4,,0,0.91667,2.88429,1.86855,0.17345,1.38862,0.03204,0.00000,0.48864,0.04545,4,5,0.76556,-0.09862,0.73244,595.51031,0.23353,62,0:x-0.109:y-0.436:f0.41:tf13.66:p0.0000:tok1;15:x0.028:y-0.428:f10.57:tf13.66:p0.0277:tok5;30:x0.031:y-0.361:f11.33:tf13.66:p0.0308:tok2;45:x0.031:y-0.247:f12.07:tf13.66:p0.0314:tok2;60:x0.029:y-0.115:f18.96:tf13.66:p0.0288:tok3;75:x0.025:y0.020:f15.13:tf16.63:p0.0247:tok4;90:x0.025:y0.151:f15.03:tf16.63:p0.0248:tok7;95:x0.025:y0.192:f14.60:tf16.63:p0.0251:tok7
impedance_token_policy_v5,sensor_noise_burst,7,4,,0,0.90625,3.46218,2.44030,0.20821,1.42114,0.03104,0.00000,0.34483,0.02299,2,5,0.75961,-0.11322,0.69738,603.52289,0.23356,48,0:x-0.108:y-0.440:f0.08:tf13.66:p0.0000:tok1;15:x0.029:y-0.432:f11.15:tf13.66:p0.0286:tok2;30:x0.030:y-0.367:f11.92:tf13.66:p0.0304:tok6;45:x0.030:y-0.270:f11.50:tf13.66:p0.0297:tok4;60:x0.030:y-0.150:f19.11:tf13.66:p0.0299:tok6;75:x0.023:y-0.009:f14.27:tf16.63:p0.0235:tok4;90:x0.023:y0.125:f14.53:tf16.63:p0.0234:tok4;95:x0.023:y0.163:f13.83:tf16.63:p0.0233:tok6
token_no_memory_ablation,sensor_noise_burst,7,4,,1,0.90625,2.96546,0.81752,0.17833,1.47691,0.03299,0.00000,0.52874,0.02299,2,5,0.55224,-0.08630,0.76793,597.56784,0.23355,17,0:x-0.106:y-0.432:f0.00:tf13.66:p0.0000:tok3;15:x0.025:y-0.426:f11.02:tf13.66:p0.0255:tok5;30:x0.030:y-0.364:f12.05:tf13.66:p0.0301:tok6;45:x0.032:y-0.256:f12.63:tf13.66:p0.0324:tok3;60:x0.031:y-0.117:f17.15:tf13.66:p0.0309:tok3;75:x0.026:y0.035:f16.27:tf16.63:p0.0265:tok3;90:x0.026:y0.183:f15.96:tf16.63:p0.0265:tok3;95:x0.026:y0.223:f15.78:tf16.63:p0.0264:tok3
oracle_impedance,sensor_noise_burst,7,4,,0,0.92708,1.85880,0.50971,0.11178,1.77599,0.03678,0.01124,0.60674,0.04494,4,5,0.90149,-0.18634,0.83976,598.98597,0.23342,0,0:x-0.113:y-0.429:f0.25:tf13.66:p0.0000:tok-1;15:x0.036:y-0.417:f14.12:tf13.66:p0.0364:tok-1;30:x0.037:y-0.336:f13.99:tf13.66:p0.0367:tok-1;45:x0.037:y-0.202:f13.89:tf13.66:p0.0366:tok-1;60:x0.032:y-0.048:f16.74:tf13.66:p0.0322:tok-1;75:x0.027:y0.106:f16.07:tf16.63:p0.0273:tok-1;90:x0.028:y0.249:f16.86:tf16.63:p0.0283:tok-1;95:x0.028:y0.286:f17.31:tf16.63:p0.0283:tok-1
fixed_impedance,sensor_noise_burst,7,5,,1,0.91667,3.29937,2.53592,0.19817,1.87066,0.04804,0.04545,0.55682,0.10227,9,5,1.02227,-0.11094,0.81849,542.75141,0.22323,0,0:x-0.126:y-0.422:f0.00:tf12.05:p0.0000:tok-1;15:x0.045:y-0.414:f18.18:tf12.05:p0.0449:tok-1;30:x0.028:y-0.349:f11.73:tf12.05:p0.0278:tok-1;45:x0.029:y-0.231:f11.61:tf12.05:p0.0292:tok-1;60:x0.024:y-0.083:f10.44:tf12.05:p0.0243:tok-1;75:x0.037:y0.077:f20.22:tf16.65:p0.0371:tok-1;90:x0.035:y0.227:f19.14:tf16.65:p0.0352:tok-1;95:x0.035:y0.267:f19.01:tf16.65:p0.0354:tok-1
gain_scheduled_impedance,sensor_noise_burst,7,5,,0,0.91667,2.05390,0.73968,0.12336,1.43121,0.03097,0.00000,0.63636,0.05682,5,5,0.80415,-0.11539,0.86110,538.96472,0.22347,0,0:x-0.121:y-0.443:f0.18:tf12.05:p0.0000:tok-1;15:x0.025:y-0.434:f10.51:tf12.05:p0.0245:tok-1;30:x0.028:y-0.352:f11.73:tf12.05:p0.0282:tok-1;45:x0.029:y-0.215:f10.77:tf12.05:p0.0288:tok-1;60:x0.024:y-0.054:f13.85:tf12.05:p0.0242:tok-1;75:x0.030:y0.113:f16.55:tf16.65:p0.0304:tok-1;90:x0.031:y0.266:f16.77:tf16.65:p0.0307:tok-1;95:x0.031:y0.304:f16.10:tf16.65:p0.0307:tok-1
adaptive_impedance_control,sensor_noise_burst,7,5,,1,0.92708,1.77115,0.64785,0.10638,1.59403,0.03146,0.00000,0.59551,0.04494,4,5,0.97081,-0.17750,0.84489,541.21249,0.22341,0,0:x-0.116:y-0.436:f0.00:tf12.05:p0.0000:tok-1;15:x0.029:y-0.424:f12.44:tf12.05:p0.0291:tok-1;30:x0.029:y-0.348:f12.00:tf12.05:p0.0292:tok-1;45:x0.030:y-0.219:f12.05:tf12.05:p0.0301:tok-1;60:x0.024:y-0.065:f15.01:tf12.05:p0.0242:tok-1;75:x0.031:y0.099:f16.11:tf16.65:p0.0311:tok-1;90:x0.031:y0.251:f16.75:tf16.65:p0.0312:tok-1;95:x0.031:y0.290:f16.52:tf16.65:p0.0312:tok-1
admittance_switching_control,sensor_noise_burst,7,5,,1,0.92708,1.92875,0.75544,0.11584,1.65875,0.03063,0.00000,0.56180,0.05618,5,5,1.28230,-0.24008,0.81768,541.99022,0.22345,0,0:x-0.125:y-0.419:f0.00:tf12.05:p0.0000:tok-1;15:x0.029:y-0.410:f11.76:tf12.05:p0.0293:tok-1;30:x0.029:y-0.345:f12.06:tf12.05:p0.0287:tok-1;45:x0.029:y-0.229:f10.91:tf12.05:p0.0293:tok-1;60:x0.025:y-0.087:f11.66:tf12.05:p0.0247:tok-1;75:x0.030:y0.072:f16.36:tf16.65:p0.0296:tok-1;90:x0.031:y0.226:f16.25:tf16.65:p0.0305:tok-1;95:x0.031:y0.266:f16.30:tf16.65:p0.0306:tok-1
robust_mpc_impedance,sensor_noise_burst,7,5,,0,0.85417,3.68575,1.94670,0.22137,1.27123,0.02832,0.00000,0.42683,0.01220,1,5,0.38252,-0.02965,0.67728,538.37370,0.22350,0,0:x-0.119:y-0.443:f0.00:tf12.05:p0.0000:tok-1;15:x0.008:y-0.443:f5.81:tf12.05:p0.0076:tok-1;30:x0.023:y-0.397:f9.63:tf12.05:p0.0230:tok-1;45:x0.026:y-0.302:f10.23:tf12.05:p0.0262:tok-1;60:x0.023:y-0.178:f12.63:tf12.05:p0.0228:tok-1;75:x0.028:y-0.037:f15.44:tf16.65:p0.0275:tok-1;90:x0.028:y0.104:f14.60:tf16.65:p0.0281:tok-1;95:x0.028:y0.145:f14.99:tf16.65:p0.0283:tok-1
learned_gain_regressor,sensor_noise_burst,7,5,,0,0.90625,2.55023,0.97504,0.15317,1.49794,0.03334,0.00000,0.62069,0.11494,10,5,0.72387,-0.17014,0.84142,539.72950,0.22333,0,0:x-0.119:y-0.425:f0.00:tf12.05:p0.0000:tok-1;15:x0.023:y-0.417:f10.30:tf12.05:p0.0225:tok-1;30:x0.027:y-0.338:f11.60:tf12.05:p0.0272:tok-1;45:x0.030:y-0.204:f9.69:tf12.05:p0.0298:tok-1;60:x0.025:y-0.050:f17.11:tf12.05:p0.0247:tok-1;75:x0.030:y0.107:f16.66:tf16.65:p0.0302:tok-1;90:x0.032:y0.251:f17.53:tf16.65:p0.0325:tok-1;95:x0.033:y0.287:f18.37:tf16.65:p0.0333:tok-1
random_forest_gain_regressor,sensor_noise_burst,7,5,,1,0.89583,2.66433,0.52184,0.16003,1.45711,0.03151,0.00000,0.55814,0.05814,5,5,0.60076,-0.15123,0.79507,540.47865,0.22340,0,0:x-0.116:y-0.431:f0.50:tf12.05:p0.0000:tok-1;15:x0.017:y-0.426:f8.31:tf12.05:p0.0173:tok-1;30:x0.026:y-0.361:f11.31:tf12.05:p0.0264:tok-1;45:x0.028:y-0.244:f7.99:tf12.05:p0.0277:tok-1;60:x0.026:y-0.098:f13.78:tf12.05:p0.0265:tok-1;75:x0.031:y0.058:f17.19:tf16.65:p0.0311:tok-1;90:x0.031:y0.206:f16.89:tf16.65:p0.0307:tok-1;95:x0.031:y0.246:f16.97:tf16.65:p0.0306:tok-1
hist_gradient_gain_regressor,sensor_noise_burst,7,5,,1,0.89583,2.44029,0.68015,0.14657,1.38799,0.03063,0.00000,0.59302,0.04651,4,5,0.62163,-0.15216,0.82734,543.55596,0.22340,0,0:x-0.113:y-0.411:f0.34:tf12.05:p0.0000:tok-1;15:x0.018:y-0.405:f8.29:tf12.05:p0.0183:tok-1;30:x0.027:y-0.336:f10.67:tf12.05:p0.0266:tok-1;45:x0.027:y-0.213:f11.48:tf12.05:p0.0272:tok-1;60:x0.024:y-0.067:f12.30:tf12.05:p0.0241:tok-1;75:x0.030:y0.088:f16.59:tf16.65:p0.0301:tok-1;90:x0.031:y0.236:f16.95:tf16.65:p0.0306:tok-1;95:x0.031:y0.274:f16.74:tf16.65:p0.0306:tok-1
ensemble_uncertainty_gain,sensor_noise_burst,7,5,,1,0.89583,2.60432,0.57589,0.15642,1.53403,0.03108,0.00000,0.59302,0.08140,7,5,0.60477,-0.14800,0.82177,539.60183,0.22339,0,0:x-0.114:y-0.425:f0.05:tf12.05:p0.0000:tok-1;15:x0.018:y-0.419:f8.08:tf12.05:p0.0183:tok-1;30:x0.026:y-0.349:f10.77:tf12.05:p0.0260:tok-1;45:x0.029:y-0.224:f10.95:tf12.05:p0.0288:tok-1;60:x0.026:y-0.073:f13.99:tf12.05:p0.0262:tok-1;75:x0.031:y0.084:f16.64:tf16.65:p0.0308:tok-1;90:x0.031:y0.231:f17.39:tf16.65:p0.0310:tok-1;95:x0.031:y0.270:f16.72:tf16.65:p0.0311:tok-1
risk_averse_impedance,sensor_noise_burst,7,5,,0,0.87500,4.02406,2.96571,0.24169,1.30426,0.02618,0.00000,0.16667,0.04762,4,6,0.40767,-0.06198,0.59414,541.45494,0.22343,0,0:x-0.117:y-0.446:f0.00:tf12.05:p0.0000:tok-1;15:x0.011:y-0.445:f6.31:tf12.05:p0.0115:tok-1;30:x0.022:y-0.405:f9.04:tf12.05:p0.0218:tok-1;45:x0.023:y-0.325:f11.19:tf12.05:p0.0233:tok-1;60:x0.022:y-0.218:f9.75:tf12.05:p0.0217:tok-1;75:x0.025:y-0.094:f14.12:tf16.65:p0.0255:tok-1;90:x0.026:y0.035:f14.46:tf16.65:p0.0261:tok-1;95:x0.026:y0.074:f13.90:tf16.65:p0.0262:tok-1
conformal_safety_gain,sensor_noise_burst,7,5,,0,0.89583,2.80866,0.86445,0.16869,1.46184,0.03084,0.00000,0.60465,0.09302,8,5,0.65052,-0.16685,0.81711,538.30625,0.22344,0,0:x-0.118:y-0.426:f0.06:tf12.05:p0.0000:tok-1;15:x0.015:y-0.422:f7.50:tf12.05:p0.0154:tok-1;30:x0.026:y-0.352:f10.57:tf12.05:p0.0259:tok-1;45:x0.028:y-0.227:f13.48:tf12.05:p0.0276:tok-1;60:x0.023:y-0.078:f13.00:tf12.05:p0.0234:tok-1;75:x0.029:y0.079:f15.44:tf16.65:p0.0294:tok-1;90:x0.031:y0.227:f16.16:tf16.65:p0.0307:tok-1;95:x0.031:y0.266:f16.51:tf16.65:p0.0308:tok-1
